"caso","tr_mite","fecha_de_radicaci_n","a_o_de_radicaci_n","mes_de_radicaci_n","catastro","municipio","direcci_n","regi_n","status","adjudicado_o_pendiente","fecha_de_adjudicaci_n","siglas","x","y","radicado_por_pa","nombre_del_proyecto","publico_o_privado","rural_o_urbano","due_o_del_proyecto","location_1","lat","lon"
"2012-076360-PUS-08241","Permiso de Uso Certificado","2014-11-12T09:55:00.000","2014","2014.11","327-000-007-69","San Lorenzo","Carretera # 9920, Km. 3.0, Bo. Quebrada Arenas, Quebrada Arenas, San Lorenzo","Humacao","Expedido","Adjudicado","2014-11-24T00:00:00.000","PUS-CERT","248111.05911082","228987.59577710001","No","JOSE L. ORTIZ DIAZ","Privado","Rural","JOSE ORTIZ DIAZ","(18.0946960449218, -65.9788055419921)","18.0946960449218","-65.978805541992102"
"2014-302991-PUS-08221","Permiso de Uso Certificado","2014-11-12T09:18:00.000","2014","2014.11","324-011-281-95","Cayey","Carr. #730, Km. 5.0 Int.,, Toita, Toíta, Cayey","Humacao","Cancelado","Adjudicado","2014-12-14T00:00:00.000","PUS-CERT","226160.48858743001","231414.57144979","No","LUIS A. VAZQUEZ GUADALUPE","Privado","Rural","LUIS VAZQUEZ ","(18.1170043945312, -66.1861495971679)","18.1170043945312","-66.186149597167898"
"2014-302989-PUS-08202","Permiso de Uso Certificado","2014-11-12T09:06:00.000","2014","2014.11","352-026-125-20","Yabucoa","902, Parque De Pelota, Bo. Limones, Limones, Yabucoa","Humacao","Expedido","Adjudicado","2014-11-12T00:00:00.000","PUS-CERT","256314.92870634","227694.83037921001","No","UN (1) KIOSCO CON BEBIDAS ALCOHÓLICAS Y COMIDA","Privado","Rural","RAÚL  REYES VÁZQUEZ","(18.0828170776367, -65.9013290405273)","18.082817077636701","-65.901329040527301"
"2014-302984-PUS-08201","Permiso de Uso Certificado","2014-11-12T09:01:00.000","2014","2014.11","394-000-005-07","Salinas","1, 84.3, Sabana Llana, Lapa, Salinas","Humacao","Expedido","Adjudicado","2014-11-12T00:00:00.000","PUS-CERT","219468.425357609","221473.06941187","No","'GALLERA SABANA LLANA SALINAS'","Privado","Rural","JOHN OLMO ","(18.0272541046142, -66.2494735717773)","18.027254104614201","-66.249473571777301"
"2014-302982-PUS-08182","Permiso de Uso Certificado","2014-11-12T08:31:00.000","2014","2014.11","200-000-009-26","Gurabo","Carr. 189, Local 2, Sector Carrion Plaza, Mamey, Gurabo","Humacao","Expedido","Adjudicado","2014-11-12T00:00:00.000","PUS-CERT","249887.560760099","246203.54717755","No","IGLESIA CASA DE ADORACION Y PALABRA INC.","Privado","Rural","IDALIS  MARTINEZ GOYCOCHEA","(18.2502002716064, -65.9616012573242)","18.250200271606399","-65.961601257324205"
"2014-302983-PUS-08183","Permiso de Uso Certificado","2014-11-12T08:31:00.000","2014","2014.11","233-086-607-04","Mayagüez","X Duscombe, X, X, Sábalos, Mayagüez","Aguadilla","Expedido","Adjudicado","2014-11-12T00:00:00.000","PUS-CERT","123679.94435437","239826.87210301001","No","QUINTA GRAN CONCENTRACION DE JEEP ","Privado","Urbano","MARIO RODRÍGUEZ ","(18.1918106079101, -67.1547698974609)","18.191810607910099","-67.154769897460895"
"2014-302353-PUS-08181","Permiso de Uso Completo","2014-11-12T08:30:00.000","2014","2014.11","233-069-596-23","Mayagüez","N/A Liceo, Num 222, Bo.Salud, Quebrada Grande, Mayagüez","Aguadilla","Archivado","Adjudicado","2015-07-01T00:00:00.000","PUS-CONV","125943.05447653","240287.11316419","No","INDEPENDIZAR CONTADOR AGUA Y LUZ","Privado","Urbano","REINALDO FEICIANO VAZQUEZ","(18.1960487365722, -67.1333923339843)","18.196048736572202","-67.133392333984304"
"2014-302978-PUS-08161","Permiso de Uso Certificado","2014-11-12T08:04:00.000","2014","2014.11","052-041-002-01","Arecibo","Carr. 651, Km. 5.1, ., Dominguito, Arecibo","Arecibo","Expedido","Adjudicado","2014-11-12T00:00:00.000","PUS-CERT","166815.32565663001","265116.62067941","No","GALLERA CON V.B.A. AL DETAL","Privado","Rural","MIGUEL MARTINEZ ","(18.4213981628417, -66.7474288940429)","18.421398162841701","-66.747428894042898"
"2014-302955-PUS-08141","Permiso de Uso Certificado","2014-11-12T06:41:00.000","2014","2014.11","226-000-009-23","San Lorenzo","Carr 181 , 28.9, ., Quebrada, San Lorenzo","Humacao","Expedido","Adjudicado","2014-11-12T00:00:00.000","PUS-CERT","250286.06067059","243638.60217359001","No","CAFETIN CON VBAD JUGOS, SANDWICH FRITURAS ACCESORI","Privado","Rural","VANESSA PENA  FUENTES","(18.2270164489746, -65.957893371582)","18.227016448974599","-65.957893371582003"
"2014-302740-PUS-08124","Permiso de Uso Certificado","2014-11-11T12:04:00.000","2014","2014.11","061-081-094-76","Bayamón","Calle Granate, E-98, Mirabella Village & Club, Hato Tejas, Bayamón","Central","Pre-aprobado","Pendiente",,"PUS-CERT","226536.43879207","263786.79157239001","Si","MIRABELLA VILLAGE","Privado","Urbano","MANUEL MAYOR ","(18.4100875854492, -66.1812438964843)","18.410087585449201","-66.181243896484304"
"2014-277528-PUS-08123","Permiso de Uso Certificado","2014-11-11T12:02:00.000","2014","2014.11","417-000-007-41","Salinas","Pr-180 Intersecciónpaseo Manuel González, 0.0, Comercial Caribe, Barrio Pueblo, Salinas","Humacao","Expedido","Adjudicado","2014-11-11T00:00:00.000","PUS-CERT","215602.04919071001","215013.781164199","Si","Comercial Caribe - Predio B-4","Privado","Rural","JAYVE DEVELOPMENT CORP. ","(17.9689254760742, -66.2860412597656)","17.968925476074201","-66.286041259765597"
"2014-299347-PUS-08122","Permiso de Uso Certificado","2014-11-11T11:04:00.000","2014","2014.11","178-078-005-43","Fajardo","Pr-3, Km. 50.5, Urb. Las Gaviotas, Demajagua, Fajardo","Central","Expedido","Adjudicado","2014-11-11T00:00:00.000","PUS-CERT","284140.56619292899","250491.27317849","Si","The Yacht Club -Fajardo","Privado","Urbano","PHIL DIORIO GRANDE","(18.2878684997558, -65.6375350952148)","18.287868499755799","-65.637535095214801"
"2014-302589-PUS-08121","Permiso de Uso Completo","2014-11-11T10:34:00.000","2014","2014.11","018-097-014-07","Vega Alta","Carr. Pr 693, Km. 13.8, Sector Breñas, Sabana, Vega Alta","Arecibo","Archivado","Adjudicado","2015-07-14T00:00:00.000","PUS-CONV","210519.97268271001","270158.49040715001","No","PERMISO DE USO COMPLETO","Privado","Rural","ARCILIO LAUREANO VAZQUEZ","(18.4671821594238, -66.3337326049804)","18.4671821594238","-66.333732604980398"
"2014-302628-PUS-08102","Permiso de Uso Certificado","2014-11-11T08:48:00.000","2014","2014.11","168-086-160-02","Naranjito","Carr. Pr 811, Km. 1.2 Int., Cedro Abajo, Cedro Abajo, Naranjito","Central","Expedido","Adjudicado","2014-11-18T00:00:00.000","PUS-CERT","216310.194192989","249889.42024869","Si","Residencia Sra.Maria del Carmen Lozada","Privado","Rural","MARIA LOZADA AGOSTO","(18.2840194702148, -66.2790756225585)","18.284019470214801","-66.279075622558494"
"2014-302625-PUS-08101","Permiso de Uso Certificado","2014-11-11T08:40:00.000","2014","2014.11","220-000-010-40","Barranquitas","769, 0.4, ., Barrancas, Barranquitas","Ponce","Expedido","Adjudicado","2014-11-11T00:00:00.000","PUS-CERT","211985.32481527","243662.011221719","No","TALLER TROQUERIA (MACHINE SHOP)","Privado","Rural","NOEL ORTIZ ORTIZ","(18.2277851104736, -66.3200149536132)","18.227785110473601","-66.320014953613196"
"2013-163004-PUS-08082","Permiso de Uso Certificado","2014-11-11T07:51:00.000","2014","2014.11","420-000-001-46","Arroyo","Carretera Numero 755, Km. 0.2, Barrio Ancones, Ancones, Arroyo","Humacao","Expedido","Adjudicado","2014-12-16T00:00:00.000","PUS-CERT",,,"No","Residencia Sr. Jose L. Peña","Privado","Rural","JOSE PEÑA ",,,
"2014-302448-PUS-08081","Permiso de Uso Certificado","2014-11-11T07:23:00.000","2014","2014.11","096-086-362-88","Aguada","N/A 4412, 1.0 Int., N/A, Cruces, Aguada","Aguadilla","Expedido","Adjudicado","2014-11-13T00:00:00.000","PUS-CERT","117207.78223868","257037.50426613001","No","Permiso de Uso Residencia en Un Nivel en H/B","Privado","Rural","OSCAR RÍOS SÁNCHEZ","(18.3470630645751, -67.2166442871093)","18.347063064575099","-67.216644287109304"
"2014-302155-PUS-08062","Permiso de Uso Completo","2014-11-10T21:52:00.000","2014","2014.11","363-028-055-11","Peñuelas","Calle D, Num. 198, Bo. Tallaboa Alta, Tallaboa Alta, Peñuelas","Ponce","Cancelado","Adjudicado","2014-12-14T00:00:00.000","PUS-CONV","171574.149921139","224405.96031359001","No","Variacion en Uso para Establecer Agroindustria","Privado","Rural","IGNACIO QUIÑONES ","(18.053653717041, -66.7018203735351)","18.053653717041001","-66.701820373535099"
"2014-302676-PUS-08061","Permiso de Uso Certificado","2014-11-10T21:50:00.000","2014","2014.11","150-091-601-23","Fajardo","Lote 38 Carr. 984, Km. 1.0, Naranjo Valley, Naranjo, Fajardo","Central","Cancelado","Adjudicado","2014-12-18T00:00:00.000","PUS-CERT","279262.84118550899","253247.85880985","No","PERMISO USO ROBERTO NIEVES","Privado","Rural","ROBERTO NIEVES ","(18.3129596710205, -65.6835632324218)","18.312959671020501","-65.683563232421804"
"2011-358287-PUS-08041","Permiso de Uso Certificado","2014-11-10T20:36:00.000","2014","2014.11","418-084-038-01","Salinas","Pr 3, Km 156, Sector El Coqui, Aguirre, Salinas","Humacao","Cancelado","Adjudicado","2014-12-14T00:00:00.000","PUS-CERT","221645.2028462","215281.837428609","No","Mejoras Escuela Intermedia 'El Coqui'-Salinas","Alianza Público Privada","Urbano","MEMPHIS CABAN ","(17.9712963104248, -66.2289810180664)","17.971296310424801","-66.228981018066406"
"2014-299615-PUS-08021","Permiso de Uso Certificado","2014-11-10T20:29:00.000","2014","2014.11","366-026-011-13","Juana Díaz","Carr. 14 , Km 11.800, Jacaguas, Jacaguas, Juana Díaz","Ponce","Cancelado","Adjudicado","2015-01-01T00:00:00.000","PUS-CERT","190090.44328702","224384.977620119","No","Taller de Mecánica Liviana y Oficinas","Privado","Rural","LUIS CAPESTANY PLATTI","(18.0536289215087, -66.5269317626953)","18.0536289215087","-66.526931762695298"
"2014-242336-PUS-08017","Permiso de Uso Certificado","2014-11-10T20:20:00.000","2014","2014.11","027-062-088-58","Quebradillas","478, 0.3, N/A, Cacao, Quebradillas","Aguadilla","Cancelado","Adjudicado","2014-12-14T00:00:00.000","PUS-CERT","147727.90318214","267828.56519474002","No","Residencia Ángel A. González","Privado","Rural","ÁNGEL A. GONZÁLEZ ","(18.4455184936523, -66.9281692504882)","18.445518493652301","-66.928169250488196"
"2014-302613-PUS-08016","Permiso de Uso Certificado","2014-11-10T17:16:00.000","2014","2014.11","297-048-079-02","Aibonito","Calle Emeterio Betances , #104, ., Barrio Pueblo, Aibonito","Ponce","Expedido","Adjudicado","2014-11-10T00:00:00.000","PUS-CERT","217746.05115856","233830.37448283","Si","Lic. Jose A. Colon Ortiz","Privado","Rural","JOSE COLON ORTIZ","(18.1389179229736, -66.2656326293945)","18.138917922973601","-66.265632629394503"
"2011-030323-PUS-08015","Permiso de Uso Certificado","2014-11-10T16:09:00.000","2014","2014.11","128-029-130-07","San Sebastián","P.R. 125, Km. 19.3 Int., Sector Los Rosados, Pozas, San Sebastián","Aguadilla","Expedido","Adjudicado","2014-11-21T00:00:00.000","PUS-CERT","138977.99203923001","255498.278459689","No","Construccion Residencia Sr. Carlos Cardona","Privado","Rural","CARLOS CARDONA ROSADO","(18.3338871002197, -67.010627746582)","18.333887100219702","-67.010627746582003"
"2014-302626-PUS-08014","Permiso de Uso Completo","2014-11-10T15:26:00.000","2014","2014.11","100-000-006-85","San Sebastián","Carr. 446, Km. .9, ., Guatemala, San Sebastián","Aguadilla","Expedido","Adjudicado","2014-11-24T00:00:00.000","PUS-CONV","140297.56498739001","257247.339219049","No","Manufactura de Alimentos","Privado","Urbano","JAVIER JARAMILLO ","(18.3497276306152, -66.9981994628906)","18.349727630615199","-66.998199462890597"
"2014-302632-PUS-08013","Permiso de Uso Completo","2014-11-10T15:13:00.000","2014","2014.11","008-080-010-06","Quebradillas","Calle Linares # 160, ., X, Barrio Pueblo, Quebradillas","Aguadilla","Cancelado","Adjudicado","2014-11-13T00:00:00.000","PUS-CONV","146715.78747434","270968.04001175001","No","COMITE POLITICO PNP","Privado","Rural","COMITE DEL  PARTIDO  NUEVO PROGRESISTA","(18.4738578796386, -66.9378280639648)","18.473857879638601","-66.937828063964801"
"2014-302620-PUS-08011","Permiso de Uso Certificado","2014-11-10T14:47:00.000","2014","2014.11","092-096-056-05","Luquillo","Calle 14 De Julio, Num. 159, ., Mata De Plátano, Luquillo","Central","Expedido","Adjudicado","2014-11-12T00:00:00.000","PUS-CERT","275752.30394120899","259986.56032712001","No","LUQUILLO MEDICAL SERVICES, LLC","Privado","Urbano","JOSE PEÑA ","(18.3739681243896, -65.7165145874023)","18.373968124389599","-65.716514587402301"
"2014-302618-PUS-08009","Permiso de Uso Certificado","2014-11-10T14:05:00.000","2014","2014.11","051-034-014-61","Hatillo","Calle K, Esquina A, Num. 208, Parc. Roberto Clemente , Buena Vista, Hatillo","Arecibo","Expedido","Adjudicado","2014-11-10T00:00:00.000","PUS-CERT","162160.33756854001","265370.37707296899","No","LA ESQUINA MINI-MARKET","Privado","Rural","JESUS ARCE ","(18.4236145019531, -66.7914962768554)","18.4236145019531","-66.791496276855398"
"2014-302615-PUS-08008","Permiso de Uso Certificado","2014-11-10T13:34:00.000","2014","2014.11","070-003-402-54","Moca","Carr. 111 Int., Km. 5.2, ., Barrio Pueblo, Moca","Aguadilla","Expedido","Adjudicado","2014-11-10T00:00:00.000","PUS-CERT",,,"No","Farmacia y Venta de Regalos","Privado","Urbano","WILLIAM LEBRÓN LEBRÓN ",,,
"2014-288669-PUS-08007","Permiso de Uso Completo","2014-11-10T11:51:00.000","2014","2014.11","018-097-014-07","Vega Alta","Carr. Pr 693, Km. 13.8, Sector Breñas, Sabana, Vega Alta","Arecibo","Expedido","Adjudicado","2014-12-12T00:00:00.000","PUS-CONV","210519.97268271001","270158.49040715001","No","PERMISO DE USO COMPLETO","Privado","Rural","ARCILIO LAUREANO VAZQUEZ","(18.4671821594238, -66.3337326049804)","18.4671821594238","-66.333732604980398"
"2014-302600-PUS-08006","Permiso de Uso Completo","2014-11-10T10:57:00.000","2014","2014.11","125-051-002-04","Rincón","Carr 115 , 11.5, X, Pueblo, Rincón","Aguadilla","Expedido","Adjudicado","2014-11-21T00:00:00.000","PUS-CONV","114145.1789377","254648.686780449","No","GOMERA Y LAVADO DE AUTOS","Privado","Rural","JOEL  CARO  MUÑIZ ","(18.325361251831, -67.2455215454101)","18.325361251831001","-67.245521545410099"
"2012-092286-PUS-08005","Permiso de Uso Certificado","2014-11-10T10:51:00.000","2014","2014.11","036-065-006-08","Vega Alta","Calle Carmelita , ., Festival Del Bambú, Sabana, Vega Alta","Arecibo","Expedido","Adjudicado","2014-11-10T00:00:00.000","PUS-CERT","209020.30306367","267810.65569808002","No","UN KIOSCO PARA LA V.B.A. AL DETAL Y COMIDAS","Privado","Rural","NYDIA  SALGADO  ","(18.4459762573242, -66.3479461669921)","18.445976257324201","-66.347946166992102"
"2014-302597-PUS-08004","Permiso de Uso Completo","2014-11-10T10:18:00.000","2014","2014.11","376-050-078-01","Yabucoa","901, A-1, Villa Hilda, Barrio Pueblo, Yabucoa","Humacao","Expedido","Adjudicado","2014-12-01T00:00:00.000","PUS-CONV","259060.00891974001","223651.92840984001","No","DYNO PERFORMANCE AUTO & BODY PARTS","Privado","Urbano","DOMINGO DÍAZ  COLÓN","(18.0462169647216, -65.8755187988281)","18.046216964721602","-65.875518798828097"
"2014-302591-PUS-08003","Permiso de Uso Certificado","2014-11-10T09:31:00.000","2014","2014.11","029-000-002-46","Hatillo","Carr. 492, Km. 1.9, ., Corcovado, Hatillo","Arecibo","Expedido","Adjudicado","2014-11-10T00:00:00.000","PUS-CERT","162478.035022369","268544.02320887003","No","RINCON CRIOLLO DON PRIMO INC.","Privado","Rural","JOSE TOLEDO ","(18.4522914886474, -66.7885513305664)","18.452291488647401","-66.788551330566406"
"2014-302592-PUS-08002","Permiso de Uso Certificado","2014-11-10T09:30:00.000","2014","2014.11","128-011-312-60","Moca","Carr 420, 0, Parque De Pelota, Plata, Moca","Aguadilla","Expedido","Adjudicado","2014-11-10T00:00:00.000","PUS-CERT","133977.98356992","255882.59266472","No","1 KIOSKO B.A.D","Privado","Rural","TIANA RODRIGUEZ ","(18.3372116088867, -67.0579452514648)","18.337211608886701","-67.057945251464801"
"2013-199456-PUS-08001","Permiso de Uso Certificado","2014-11-10T08:53:00.000","2014","2014.11","285-000-006-19","San Germán","Carr. 119, Km 4.8, Duey Alto, Duey Alto, San Germán","Aguadilla","Expedido","Adjudicado","2014-11-10T00:00:00.000","PUS-CERT","133761.813940939","233874.98784843","No","Luisette Ayala","Privado","Rural","LUISETTE AYALA ","(18.138370513916, -67.0592803955078)","18.138370513916001","-67.059280395507798"
"2014-302536-PUS-07981","Permiso de Uso Certificado","2014-11-09T07:46:00.000","2014","2014.11","284-062-140-02","Hormigueros","Carr Pr 345, Km. 1.5, Sector Parque Industrial, Hormigueros, Hormigueros","Aguadilla","Expedido","Adjudicado","2014-11-09T00:00:00.000","PUS-CERT","127705.49729332","233491.66767611","Si","LMM Food Group, Corp.","Privado","Urbano","LESTER MARIN SOLER ","(18.1347122192382, -67.1164932250976)","18.1347122192382","-67.116493225097599"
"2014-298877-PUS-07961","Permiso de Uso Completo","2014-11-08T11:38:00.000","2014","2014.11","279-008-395-01","Las Piedras","Carr. 204 De Las Piedras A San Lorenzo, Int. Carr. 30, Excel Gasoline And Food Mart , Montones, Las Piedras","Humacao","Expedido","Adjudicado","2015-01-29T00:00:00.000","PUS-CONV","257684.406017559","238857.69022086001","No","JL Car Wash","Privado","Urbano","JOSÉ LABOY COLÓN","(18.1836357116699, -65.888084411621)","18.183635711669901","-65.888084411620994"
"2014-233292-PUS-07960","Permiso de Uso Certificado","2014-11-07T16:11:00.000","2014","2014.11","227-072-081-06","Juncos","Carr. 929 Esq. Calle Algarin, Ed. #28, Puebo Sur, Lirios, Juncos","Humacao","Cancelado","Adjudicado","2014-12-12T00:00:00.000","PUS-CERT","253270.11622349001","243302.44275665001","No","Permiso Uso-Area Adm./Gym Ed. 28 Res. Narciso Varo","Público","Urbano","ARTURO  GARCIA DE LA NOCEDA ","(18.2239074707031, -65.9296875)","18.2239074707031","-65.9296875"
"2014-282025-PUS-07959","Permiso de Uso Certificado","2014-11-07T16:06:00.000","2014","2014.11","118-080-014-20","Río Grande","966, 2.1, El Indio, Jiménez, Río Grande","Central","Cancelado","Adjudicado","2015-01-10T00:00:00.000","PUS-CERT",,,"No","Permiso de Uso Iglesia Tabernaculo La Hermosa","Privado","Rural","HORACIO DIAZ CORVALAN",,,
"2014-287089-PUS-07958","Permiso de Uso Certificado","2014-11-07T15:38:00.000","2014","2014.11","037-000-007-38","Dorado","Pr 695, 2.5, Urb. Paisajes De Dorado, Higuillar, Dorado","Central","Expedido","Adjudicado","2014-11-20T00:00:00.000","PUS-CERT","215475.54958584","267191.060053939","Si","Paisajes de Dorado","Privado","Urbano","ROBERTO REINA ","(18.4403419494628, -66.2868423461914)","18.440341949462798","-66.286842346191406"
"2014-302482-PUS-07957","Permiso de Uso Certificado","2014-11-07T14:58:00.000","2014","2014.11","457-043-060-02","Vieques","Pr-989, Inter Calle El Fuerte, Bo. Pueblo (Isabel Ii), Barrio Pueblo (Isabel Ii), Vieques","Central","Expedido","Adjudicado","2014-11-07T00:00:00.000","PUS-CERT","305178.33053635003","235223.550055239","Si","REHABILITACION COLISEO NELSON DIEPPA","Privado","Rural","RAMON PAGAN ","(18.148998260498, -65.4393463134765)","18.148998260498001","-65.439346313476506"
"2014-302485-PUS-07956","Permiso de Uso Certificado","2014-11-07T14:23:00.000","2014","2014.11","115-029-115-01","Trujillo Alto","181, 13, Plaza Lago Alto, Cuevas, Trujillo Alto","Central","Expedido","Adjudicado","2014-11-07T00:00:00.000","PUS-CERT","244816.73081029","258867.816352639","Si","Cyber Café - Plaza Lago Alto","Privado","Rural","CARLOS  CANDELARIA ","(18.3647308349609, -66.0092697143554)","18.364730834960898","-66.009269714355398"
