"blk_id","municipality","provider","prvder_dba","fcc_frn","tech","max_dwn","max_up","end_uc","location"
"721092903003009","Ponce","XAirNet Corp.","XAirNet","12609137","Terrestrial Fixed Wireless - Unlicensed","Greater than or equal to 10 mbps and less than 25 mbps","Greater than or equal to 1.5 mbps and less than 3 mbps","Business Only","
Ponce, PR 
(18.011650011000427, -66.61441997899965)"
"721537504004027","Salinas","Puerto Rico Cable Acquisition Company, Inc.","ChoiceCable TV","3605953","Cable Modem - DOCSIS 3.0","Greater than or equal to 50 mbps and less than 100 mbps","Greater than or equal to 1.5 mbps and less than 3 mbps","Residential Only","
Salinas, PR 
(17.98250001700046, -66.29473999499965)"
"720133015003007","Toa Baja","Critical Hub Networks","Caribe.net","18088583","Terrestrial Fixed Wireless - Unlicensed","Greater than or equal to 3 mbps and less than 6 mbps","Greater than or equal to 3 mbps and less than 6 mbps","Business and Residential","
Toa Baja, PR 
(18.442469988000425, -66.25353000999962)"
"721270084001007","San Juan","Liberty Cablevision of Puerto Rico, LLC","Liberty","21347273","Cable Modem - DOCSIS 3.0","Greater than or equal to 100 mbps and less than 1 gbps","Greater than or equal to 3 mbps and less than 6 mbps","Business and Residential","
San Juan, PR 
(18.46632997800043, -66.10474000399967)"
"721130702022006","Arecibo","XAirNet Corp.","XAirNet","12609137","Terrestrial Fixed Wireless - Unlicensed","Greater than or equal to 10 mbps and less than 25 mbps","Greater than or equal to 1.5 mbps and less than 3 mbps","Business Only","
Arecibo, PR 
(18.47238998600045, -66.71972999299965)"
"720252004002037","Ceiba","Puerto Rico Telephone Company Inc.","Claro Internet","1731470","Asymmetrical xDSL","Greater than or equal to 10 mbps and less than 25 mbps","Greater than or equal to 768 kbps and less than 1.5 mbps","Business and Residential","
Ceiba, PR 
(18.43900999900046, -66.35268997799966)"
"721270013011003","Vega Baja","Liberty Cablevision of Puerto Rico, LLC","Liberty","21347273","Cable Modem - DOCSIS 3.0","Greater than or equal to 100 mbps and less than 1 gbps","Greater than or equal to 3 mbps and less than 6 mbps","Business and Residential","
Vega Baja, PR 
(18.446009992000427, -66.38754999999964)"
"720199522011010","Catano","Critical Hub Networks","Caribe.net","18088583","Terrestrial Fixed Wireless - Unlicensed","Greater than or equal to 6 mbps and less than 10 mbps","Greater than or equal to 6 mbps and less than 10 mbps","Business and Residential","
Catano, PR 
(18.44045999700046, -66.12143002199963)"
"720970821041008","San Juan","XAirNet Corp.","XAirNet","12609137","Terrestrial Fixed Wireless - Unlicensed","Greater than or equal to 10 mbps and less than 25 mbps","Greater than or equal to 1.5 mbps and less than 3 mbps","Business Only","
San Juan, PR 
(18.46632997800043, -66.10474000399967)"
"721355106011032","Penuelas","Puerto Rico Cable Acquisition Company, Inc.","ChoiceCable TV","3605953","Cable Modem - DOCSIS 3.0","Greater than or equal to 50 mbps and less than 100 mbps","Greater than or equal to 1.5 mbps and less than 3 mbps","Residential Only","
Penuelas, PR 
(18.056730014000436, -66.72190998699966)"
"720371603002011","Coamo","Puerto Rico Cable Acquisition Company, Inc.","ChoiceCable TV","3605953","Cable Modem - DOCSIS 3.0","Greater than or equal to 25 mbps and less than 50 mbps","Greater than or equal to 3 mbps and less than 6 mbps","Business Only","
Coamo, PR 
(18.07939000300047, -66.36145998599966)"
"721390601041032","Carolina","XAirNet Corp.","XAirNet","12609137","Terrestrial Fixed Wireless - Unlicensed","Greater than or equal to 6 mbps and less than 10 mbps","Greater than or equal to 1.5 mbps and less than 3 mbps","Residential Only","
Carolina, PR 
(18.442839984000443, -66.02399001499964)"
"720210303002055","San Juan","Puerto Rico Telephone Company Inc.","Claro Internet","1731470","Asymmetrical xDSL","Greater than or equal to 10 mbps and less than 25 mbps","Greater than or equal to 768 kbps and less than 1.5 mbps","Business and Residential","
San Juan, PR 
(18.46632997800043, -66.10474000399967)"
"720210313061030","Catano","IP Solutions","IP Solutions","19051663","Terrestrial Fixed Wireless - Unlicensed","Greater than or equal to 25 mbps and less than 50 mbps","Greater than or equal to 768 kbps and less than 1.5 mbps","Business and Residential","
Catano, PR 
(18.44045999700046, -66.12143002199963)"
"721270025001007","Bayamon","Critical Hub Networks","Caribe.net","18088583","Terrestrial Fixed Wireless - Unlicensed","Greater than or equal to 10 mbps and less than 25 mbps","Greater than or equal to 768 kbps and less than 1.5 mbps","Business and Residential","
Bayamon, PR 
(18.394089980000444, -66.14738001999962)"
"720210310321001","Catano","Liberty Cablevision of Puerto Rico, LLC","Liberty","21347273","Cable Modem - DOCSIS 3.0","Greater than or equal to 100 mbps and less than 1 gbps","Greater than or equal to 3 mbps and less than 6 mbps","Business and Residential","
Catano, PR 
(18.44045999700046, -66.12143002199963)"
"720054008001049","Ponce","Puerto Rico Cable Acquisition Company, Inc.","ChoiceCable TV","3605953","Cable Modem - DOCSIS 3.0","Greater than or equal to 50 mbps and less than 100 mbps","Greater than or equal to 1.5 mbps and less than 3 mbps","Residential Only","
Ponce, PR 
(18.011650011000427, -66.61441997899965)"
"720371602023026","Juana Diaz","Puerto Rico Cable Acquisition Company, Inc.","ChoiceCable TV","3605953","Cable Modem - DOCSIS 3.0","Greater than or equal to 50 mbps and less than 100 mbps","Greater than or equal to 1.5 mbps and less than 3 mbps","Residential Only","
Juana Diaz, PR 
(18.052780004000454, -66.50685999899963)"
"720714103002024","San Juan","XAirNet Corp.","XAirNet","12609137","Terrestrial Fixed Wireless - Unlicensed","Greater than or equal to 6 mbps and less than 10 mbps","Greater than or equal to 1.5 mbps and less than 3 mbps","Residential Only","
San Juan, PR 
(18.46632997800043, -66.10474000399967)"
"721179595002008","San Sebastian","Puerto Rico Telephone Company Inc.","Claro Internet","1731470","Asymmetrical xDSL","Greater than or equal to 10 mbps and less than 25 mbps","Greater than or equal to 768 kbps and less than 1.5 mbps","Business and Residential","
San Sebastian, PR 
(18.336829986000453, -66.99013998899966)"
"721419572002037","San Juan","Liberty Cablevision of Puerto Rico, LLC","Liberty","21347273","Cable Modem - DOCSIS 3.0","Greater than or equal to 100 mbps and less than 1 gbps","Greater than or equal to 3 mbps and less than 6 mbps","Business and Residential","
San Juan, PR 
(18.46632997800043, -66.10474000399967)"
"720610404112014","Dorado","Liberty Cablevision of Puerto Rico, LLC","Liberty","21347273","Cable Modem - DOCSIS 3.0","Greater than or equal to 100 mbps and less than 1 gbps","Greater than or equal to 3 mbps and less than 6 mbps","Business and Residential","
Dorado, PR 
(18.459459982000453, -66.26256000899963)"
"721270006003000","Aguada","Puerto Rico Cable Acquisition Company, Inc.","ChoiceCable TV","3605953","Cable Modem - DOCSIS 3.0","Greater than or equal to 25 mbps and less than 50 mbps","Greater than or equal to 3 mbps and less than 6 mbps","Business Only","
Aguada, PR 
(18.38036997800043, -67.18917997599965)"
"721130722022002","San Juan","IP Solutions","IP Solutions","19051663","Terrestrial Fixed Wireless - Unlicensed","Greater than or equal to 25 mbps and less than 50 mbps","Greater than or equal to 768 kbps and less than 1.5 mbps","Business and Residential","
San Juan, PR 
(18.46632997800043, -66.10474000399967)"
"721270011002010","Carolina","IP Solutions","IP Solutions","19051663","Terrestrial Fixed Wireless - Unlicensed","Greater than or equal to 25 mbps and less than 50 mbps","Greater than or equal to 768 kbps and less than 1.5 mbps","Business and Residential","
Carolina, PR 
(18.442839984000443, -66.02399001499964)"
"720054011001003","Ponce","Puerto Rico Cable Acquisition Company, Inc.","ChoiceCable TV","3605953","Cable Modem - DOCSIS 3.0","Greater than or equal to 50 mbps and less than 100 mbps","Greater than or equal to 1.5 mbps and less than 3 mbps","Residential Only","
Ponce, PR 
(18.011650011000427, -66.61441997899965)"
"720133014001026","Ponce","Puerto Rico Telephone Company Inc.","Claro Internet","1731470","Asymmetrical xDSL","Greater than or equal to 10 mbps and less than 25 mbps","Greater than or equal to 768 kbps and less than 1.5 mbps","Business and Residential","
Ponce, PR 
(18.011650011000427, -66.61441997899965)"
"720319800031025","San Juan","Critical Hub Networks","Caribe.net","18088583","Terrestrial Fixed Wireless - Unlicensed","Greater than or equal to 6 mbps and less than 10 mbps","Greater than or equal to 6 mbps and less than 10 mbps","Business and Residential","
San Juan, PR 
(18.46632997800043, -66.10474000399967)"
"721371220012002","Carolina","Puerto Rico Telephone Company Inc.","Claro Internet","1731470","Asymmetrical xDSL","Greater than or equal to 25 mbps and less than 50 mbps","Greater than or equal to 3 mbps and less than 6 mbps","Business and Residential","
Carolina, PR 
(18.442839984000443, -66.02399001499964)"
"721270039022029","Aguada","Puerto Rico Cable Acquisition Company, Inc.","ChoiceCable TV","3605953","Cable Modem - DOCSIS 3.0","Greater than or equal to 25 mbps and less than 50 mbps","Greater than or equal to 3 mbps and less than 6 mbps","Business Only","
Aguada, PR 
(18.38036997800043, -67.18917997599965)"
"720714107021021","Ponce","Puerto Rico Cable Acquisition Company, Inc.","ChoiceCable TV","3605953","Cable Modem - DOCSIS 3.0","Greater than or equal to 25 mbps and less than 50 mbps","Greater than or equal to 3 mbps and less than 6 mbps","Business Only","
Ponce, PR 
(18.011650011000427, -66.61441997899965)"
"721270086011009","San Juan","Liberty Cablevision of Puerto Rico, LLC","Liberty","21347273","Cable Modem - DOCSIS 3.0","Greater than or equal to 100 mbps and less than 1 gbps","Greater than or equal to 3 mbps and less than 6 mbps","Business and Residential","
San Juan, PR 
(18.46632997800043, -66.10474000399967)"
"720291005021003","Caguas","Liberty Cablevision of Puerto Rico, LLC","Liberty","21347273","Cable Modem - DOCSIS 3.0","Greater than or equal to 100 mbps and less than 1 gbps","Greater than or equal to 3 mbps and less than 6 mbps","Business and Residential","
Caguas, PR 
(18.226539990000447, -66.03746001999963)"
"720252005006007","Isabela","Puerto Rico Telephone Company Inc.","Claro Internet","1731470","Asymmetrical xDSL","Greater than or equal to 25 mbps and less than 50 mbps","Greater than or equal to 3 mbps and less than 6 mbps","Business and Residential","
Isabela, PR 
(18.501219988000457, -67.02111999699963)"
"720610402001011","Arecibo","PR Wi-Fi","PR Wi-Fi","17406240","Terrestrial Fixed Wireless - Licensed","Greater than or equal to 3 mbps and less than 6 mbps","Greater than or equal to 768 kbps and less than 1.5 mbps","Business and Residential","
Arecibo, PR 
(18.47238998600045, -66.71972999299965)"
"720133003021059","Toa Baja","Ayustar Corporation","Ayustar Corporation","8739229","Terrestrial Fixed Wireless - Unlicensed","Greater than or equal to 6 mbps and less than 10 mbps","Greater than or equal to 3 mbps and less than 6 mbps","Business and Residential","
Toa Baja, PR 
(18.442469988000425, -66.25353000999962)"
"721270086031004","Bayamon","Critical Hub Networks","Caribe.net","18088583","Terrestrial Fixed Wireless - Unlicensed","Greater than or equal to 10 mbps and less than 25 mbps","Greater than or equal to 768 kbps and less than 1.5 mbps","Business and Residential","
Bayamon, PR 
(18.394089980000444, -66.14738001999962)"
"721270086025001","San Juan","Liberty Cablevision of Puerto Rico, LLC","Liberty","21347273","Cable Modem - DOCSIS 3.0","Greater than or equal to 100 mbps and less than 1 gbps","Greater than or equal to 3 mbps and less than 6 mbps","Business and Residential","
San Juan, PR 
(18.46632997800043, -66.10474000399967)"
"720610404033008","Canovanas","Critical Hub Networks","Caribe.net","18088583","Terrestrial Fixed Wireless - Unlicensed","Greater than or equal to 768 kbps and less than 1.5 mbps","Greater than or equal to 768 kbps and less than 1.5 mbps","Business and Residential","
Canovanas, PR 
(18.375479984000435, -65.90440000699965)"
"720439544001031","Ponce","XAirNet Corp.","XAirNet","12609137","Terrestrial Fixed Wireless - Unlicensed","Greater than or equal to 6 mbps and less than 10 mbps","Greater than or equal to 1.5 mbps and less than 3 mbps","Residential Only","
Ponce, PR 
(18.011650011000427, -66.61441997899965)"
"720310504023017","San Juan","Critical Hub Networks","Caribe.net","18088583","Terrestrial Fixed Wireless - Unlicensed","Greater than or equal to 6 mbps and less than 10 mbps","Greater than or equal to 6 mbps and less than 10 mbps","Business and Residential","
San Juan, PR 
(18.46632997800043, -66.10474000399967)"
"721270096021023","Carolina","IP Solutions","IP Solutions","19051663","Terrestrial Fixed Wireless - Unlicensed","Greater than or equal to 25 mbps and less than 50 mbps","Greater than or equal to 768 kbps and less than 1.5 mbps","Business and Residential","
Carolina, PR 
(18.442839984000443, -66.02399001499964)"
"720399557001039","Juana Diaz","Puerto Rico Cable Acquisition Company, Inc.","ChoiceCable TV","3605953","Cable Modem - DOCSIS 3.0","Greater than or equal to 50 mbps and less than 100 mbps","Greater than or equal to 1.5 mbps and less than 3 mbps","Residential Only","
Juana Diaz, PR 
(18.052780004000454, -66.50685999899963)"
"720133003012054","Carolina","XAirNet Corp.","XAirNet","12609137","Terrestrial Fixed Wireless - Unlicensed","Greater than or equal to 10 mbps and less than 25 mbps","Greater than or equal to 1.5 mbps and less than 3 mbps","Business Only","
Carolina, PR 
(18.442839984000443, -66.02399001499964)"
"720871106001026","Canovanas","XAirNet Corp.","XAirNet","12609137","Terrestrial Fixed Wireless - Unlicensed","Greater than or equal to 6 mbps and less than 10 mbps","Greater than or equal to 1.5 mbps and less than 3 mbps","Residential Only","
Canovanas, PR 
(18.375479984000435, -65.90440000699965)"
"721270084002023","Barceloneta","Puerto Rico Telephone Company Inc.","Claro Internet","1731470","Asymmetrical xDSL","Greater than or equal to 10 mbps and less than 25 mbps","Greater than or equal to 768 kbps and less than 1.5 mbps","Business and Residential","
Barceloneta, PR 
(18.454409979000445, -66.53820997999964)"
"721497204002002","Toa Alta","IP Solutions","IP Solutions","19051663","Terrestrial Fixed Wireless - Unlicensed","Greater than or equal to 25 mbps and less than 50 mbps","Greater than or equal to 768 kbps and less than 1.5 mbps","Business and Residential","
Toa Alta, PR 
(18.388359985000477, -66.24836000699963)"
"720819581001013","Loiza","Puerto Rico Telephone Company Inc.","Claro Internet","1731470","Asymmetrical xDSL","Greater than or equal to 10 mbps and less than 25 mbps","Greater than or equal to 768 kbps and less than 1.5 mbps","Business and Residential","
Loiza, PR 
(18.429149994000454, -65.88273000599963)"
"721092902003042","San Juan","XAirNet Corp.","XAirNet","12609137","Terrestrial Fixed Wireless - Unlicensed","Greater than or equal to 10 mbps and less than 25 mbps","Greater than or equal to 1.5 mbps and less than 3 mbps","Business Only","
San Juan, PR 
(18.46632997800043, -66.10474000399967)"
