"caso","tr_mite","fecha_de_radicaci_n","a_o_de_radicaci_n","mes_de_radicaci_n","catastro","municipio","direcci_n","regi_n","status","adjudicado_o_pendiente","fecha_de_adjudicaci_n","siglas","x","y","radicado_por_pa","nombre_del_proyecto","publico_o_privado","rural_o_urbano","due_o_del_proyecto","costo_estimado","location_1","lat","lon"
"2012-008881-PCO-27187","Permiso Construccion Cert.","2014-09-27T07:04:00.000","2014","2014.09","154-000-009-74","Añasco","402, 1.7, Las Marias, Marías, Añasco","Aguadilla","Expedido","Adjudicado","2014-10-21T00:00:00.000","PCO-CERT","125025.98839263","251177.61574794","No","Urb. Los Arboles ","Privado","Urbano","EFRAIN GONZALEZ ","0","(18.2944087982177, -67.142463684082)","18.294408798217699","-67.142463684082003"
"2014-296358-PCO-27167","Permiso Construccion Cert.","2014-09-26T21:53:00.000","2014","2014.09","366-037-504-20","Juana Díaz","Pr 14, Lote # 27, Urb. Santa Marta, Jacaguas, Juana Díaz","Ponce","Expedido","Adjudicado","2014-10-14T00:00:00.000","PCO-CERT","190346.64501985","223936.76806413001","No","Vivienda Unifamiliar- Loraine J. Franco López","Privado","Rural","LORAINE FRANCO ","55000","(18.0495815277099, -66.5245132446289)","18.049581527709901","-66.524513244628906"
"2014-296785-PCO-27148","Permiso Construccion Cert.","2014-09-26T18:59:00.000","2014","2014.09","200-035-263-05","Gurabo","Pr943, Km. 1.0, Sector Los Meléndez, Celada, Gurabo","Humacao","Cancelado","Adjudicado","2015-03-16T00:00:00.000","PCO-CERT","248855.94446165001","248278.43938267001","No","Ampliación residencia y construcción uso accesorio","Privado","Rural","MIOSOTIS RIBOT FIGUEROA","38887.5","(18.2689704895019, -65.9713058471679)","18.2689704895019","-65.971305847167898"
"2014-296830-PCO-27147","Permiso Construccion Cert.","2014-09-26T18:32:00.000","2014","2014.09","234-026-922-85","Mayagüez","Calle Rafael Vidal, 5.3 Int, Urb Colinas Del Quemado, Quemado, Mayagüez","Aguadilla","Expedido","Adjudicado","2014-10-16T00:00:00.000","PCO-CERT","130361.49141127001","241855.96470176001","No","Residencia Rosa Julia Vargas","Privado","Rural","ROSA VARGAS SABO","22857","(18.210371017456, -67.091682434082)","18.210371017456001","-67.091682434082003"
"2014-296824-PCO-27127","Permiso Construccion Cert.","2014-09-26T15:51:00.000","2014","2014.09","293-060-003-05","Villalba","Carr. Pr. 149, Km. 52, Sec. Palmarejo, Villalba Arriba, Villalba","Ponce","Pre-aprobado","Adjudicado",,"PCO-CERT","192990.816848619","233622.279782939","Si","Luis A. Negron Negron & Lurdes Milagros","Privado","Rural","LUIS A.  NEGRON NEGRON ","61740","(18.1370983123779, -66.4995651245117)","18.137098312377901","-66.499565124511705"
"2013-220024-PCO-27117","Permiso Construccion Cert.","2014-09-26T14:10:00.000","2014","2014.09","011-000-006-35","Hatillo","Camino Municipal Que Conduce A Carr.130, Km. 1.5, Sector Donate, Carrizales, Hatillo","Arecibo","Expedido","Adjudicado","2014-11-04T00:00:00.000","PCO-CERT","160698.14592153","271182.758875439","No","Iglesia Presbiteriana de Hatillo","Privado","Rural","NELSON GUTIERREZ PAGÁN","48642","(18.4761009216308, -66.8054504394531)","18.476100921630799","-66.805450439453097"
"2014-296507-PCO-27116","Permiso Construccion Cert.","2014-09-26T13:37:00.000","2014","2014.09","283-020-236-11","Hormigueros","Carr 343, Km 2.4 Interior, Sector Hoya Grande, Guanajibo, Hormigueros","Aguadilla","Expedido","Adjudicado","2014-10-15T00:00:00.000","PCO-CERT","126440.823743129","234984.66078668","No","Ampliacion a Maya's Elderly Home","Privado","Rural","CAMILY FARRARO MAYA","22000","(18.1481590270996, -67.1285018920898)","18.148159027099599","-67.128501892089801"
"2014-296821-PCO-27115","Permiso Construccion Cert.","2014-09-26T12:58:00.000","2014","2014.09","091-065-487-70","Río Grande","Calle Princesa Carolina , 11508, Rio Grande States, Zarzal, Río Grande","Central","Expedido","Adjudicado","2014-11-04T00:00:00.000","PCO-CERT","268566.378821199","261170.251029429","No","Ampliacion en segunda planta","Privado","Urbano","LUIS VAZQUEZ RODRIGUEZ","37000","(18.3849048614501, -65.7844772338867)","18.384904861450099","-65.784477233886705"
"2014-295648-PCO-27114","Permiso Construccion Cert.","2014-09-26T11:12:00.000","2014","2014.09","010-040-001-12","Hatillo","Solar #5, Solar #5, Urb. Industrial Hatillo, Barrio Pueblo, Hatillo","Arecibo","Cancelado","Adjudicado","2015-10-01T00:00:00.000","PCO-CERT","159482.044308699","272351.70706746","No","Remodelacion Edificio Comercial","Público","Urbano","MELVIN AMADOR ","41200","(18.4866390228271, -66.8169860839843)","18.486639022827099","-66.816986083984304"
"2014-286195-PCO-27113","Permiso Construccion Cert.","2014-09-26T10:47:00.000","2014","2014.09","280-042-082-38","Las Piedras","Carr. 189, Km. 2.7, Urb. Vistas Del Rio, Collores, Las Piedras","Humacao","Pre-aprobado","Adjudicado",,"PCO-CERT","260234.45443762001","237604.033003819","Si","Urbanización Vistas del Rio","Privado","Urbano","JUAN CASELLAS RODRIGUEZ","82000","(18.1722393035888, -65.864013671875)","18.1722393035888","-65.864013671875"
"2014-288518-PCO-27112","Permiso Construccion Cert.","2014-09-26T10:14:00.000","2014","2014.09","386-003-003-15","Guayanilla","Pr-127, 0.0, Pueblo, Barrio Pueblo, Guayanilla","Ponce","Expedido","Adjudicado","2015-03-20T00:00:00.000","PCO-CERT","161567.634640779","221657.60134769001","No","MEJORAS AL PARQUE INFANTIL JULIO ROJAS REYES","Público","Rural","SANTOS MELENDEZ CORDERO","410180.83","(18.0286655426025, -66.796287536621)","18.0286655426025","-66.796287536620994"
"2014-296739-PCO-27111","Permiso Construccion Cert.","2014-09-26T09:28:00.000","2014","2014.09","400-076-046-01","Maunabo","Pr-901, 0.0, Urb San Pedro, Emajagua, Maunabo","Humacao","Cancelado","Adjudicado","2015-09-27T00:00:00.000","PCO-CERT","256366.86269427001","219091.434278459","No","CANCHA TECHADA Y GAZEBO EN ESC  ELEMENTAL URBANA","Público","Urbano","SANTOS MELENDEZ CORDERO","155500","(18.005084991455, -65.9010772705078)","18.005084991455","-65.901077270507798"
"2014-296227-PCO-27110","Permiso Construccion Cert.","2014-09-26T09:23:00.000","2014","2014.09","096-036-592-05","Aguada","Carr. 414 , Km. 2.6 Int., Sector Goyito Muñiz, Cruces, Aguada","Aguadilla","Expedido","Adjudicado","2014-09-30T00:00:00.000","PCO-CERT","117076.73234058","258545.85180211","No","Residencia del Sr.Gerardo Olivera Seda","Privado","Rural","GERARDO OLIVERA ","70000","(18.3606853485107, -67.2179489135742)","18.3606853485107","-67.217948913574205"
"2014-296696-PCO-27109","Permiso Construccion Cert.","2014-09-26T09:18:00.000","2014","2014.09","335-057-068-02","Sabana Grande","Avenida Quilinchini, # 13, Sector Pueblo, Rayo, Sabana Grande","Aguadilla","Expedido","Adjudicado","2014-10-27T00:00:00.000","PCO-CERT","144218.87602895001","226778.290636569","No","Construccion de Banos Panaderia Mercado Bakery Inc","Privado","Urbano","CARLOS DIAZ ","5540","(18.0745506286621, -66.9602661132812)","18.074550628662099","-66.960266113281193"
"2014-296710-PCO-27108","Permiso Construccion Cert.","2014-09-26T07:59:00.000","2014","2014.09","070-087-006-40","Moca","N/A Carr 125, 8.9 Int, Parcela Num 68, Voladoras, Moca","Aguadilla","Expedido","Adjudicado","2014-12-17T00:00:00.000","PCO-CERT","130967.34625397","260338.98383973","No","construccion residencia sobre vivienda existente","Privado","Rural","MARIA HERNANDEZ ","15000","(18.3773784637451, -67.0865783691406)","18.377378463745099","-67.086578369140597"
"2014-295392-PCO-27107","Permiso Construccion Cert.","2014-09-26T07:29:00.000","2014","2014.09","107-000-001-05","Florida","Pr-6642, 2.2, Altura De Yanes, Florida Adentro, Florida","Arecibo","Expedido","Adjudicado","2014-12-04T00:00:00.000","PCO-CERT","187678.79489895","258979.892482","No","Carlos Beltran Baseball Academy","Privado","Rural","CARLOS BELTRAN BASEBALL ACADEMY ","199914.39","(18.3661766052246, -66.5499191284179)","18.366176605224599","-66.549919128417898"
"2014-296782-PCO-27104","Permiso Construccion Cert.","2014-09-25T19:43:00.000","2014","2014.09","035-051-481-23","Vega Baja","Calle Turin, ., Urb. Estancias De Tortuguero, Algarrobo, Vega Baja","Arecibo","Expedido","Adjudicado","2014-10-06T00:00:00.000","PCO-CERT","199719.938151799","268321.684500109","Si","CANCHA EN URB. ESTANCIAS DE TORTUGUERO","Público","Urbano","MARCOS CRUZ MOLINA","96953","(18.4506130218505, -66.4359817504882)","18.450613021850501","-66.435981750488196"
"2014-296719-PCO-27103","Permiso Construccion Cert.","2014-09-25T17:14:00.000","2014","2014.09","324-008-398-28","Cayey","Calle Orquídea, Núm. B-29, Urb. Jardines De Cayey Ii, Monte Llano, Cayey","Humacao","Expedido","Adjudicado","2014-10-28T00:00:00.000","PCO-CERT","230737.2799581","231925.76484613001","Si","Edificio Accesorio, B-29","Privado","Urbano","CARMEN MORALES FELICIANO","6525","(18.1215629577636, -66.1428985595703)","18.121562957763601","-66.142898559570298"
"2014-296718-PCO-27102","Permiso Construccion Cert.","2014-09-25T16:34:00.000","2014","2014.09","324-008-398-29","Cayey","Calle Orquídea, Núm. B-28, Urb. Jardines De Cayey Ii, Monte Llano, Cayey","Humacao","Expedido","Adjudicado","2014-10-28T00:00:00.000","PCO-CERT","230728.17604145","231921.91407042","Si","Edificio Accesorio, B-28","Privado","Urbano","CARMEN MORALES FELICIANO","6525","(18.1215286254882, -66.1429824829101)","18.1215286254882","-66.142982482910099"
"2014-296762-PCO-27101","Permiso Construccion Cert.","2014-09-25T16:11:00.000","2014","2014.09","035-069-087-06","Vega Baja","Calle , 4, Villa Real, Cabo Caribe, Vega Baja","Arecibo","Expedido","Adjudicado","2014-10-06T00:00:00.000","PCO-CERT","205213.52923769","267992.68964007002","Si","CANCHA EN URB. VILLA REAL","Público","Urbano","MARCOS CRUZ MOLINA","122585","(18.4476337432861, -66.3839797973632)","18.447633743286101","-66.383979797363196"
"2014-296769-PCO-27099","Permiso Construccion Cert.","2014-09-25T15:40:00.000","2014","2014.09","399-031-263-11","Patillas","Carr. 757, Km. 8.9, Sec. Los Ortiz, Mamey, Patillas","Humacao","Expedido","Adjudicado","2014-10-08T00:00:00.000","PCO-CERT","246273.96009678001","220355.4240074","No","Solicitud  permiso construcción Vivienda","Privado","Rural","YEISA ORTIZ SÁNCHEZ ","61064.37","(18.016746520996, -65.996353149414)","18.016746520996001","-65.996353149414006"
"2012-058604-PCO-27098","Permiso Construccion Cert.","2014-09-25T14:16:00.000","2014","2014.09","027-049-123-37","Camuy","Carr. # 119, Km. 9.2, Int., N/A, Camuy Arriba, Camuy","Arecibo","Expedido","Adjudicado","2014-10-06T00:00:00.000","PCO-CERT","152491.29703556001","268669.161131709","No","Oficinas, MR Mendez Construction Corp.","Privado","Rural","RICHARD MENDEZ ","63792.5","(18.4532241821289, -66.8830947875976)","18.453224182128899","-66.883094787597599"
"2014-296657-PCO-27097","Permiso Construccion Cert.","2014-09-25T13:35:00.000","2014","2014.09","075-093-183-16","Hatillo","Carr. 129, Km. 13.9 Int, Sector Villamil, Bayaney, Hatillo","Arecibo","Expedido","Adjudicado","2014-10-03T00:00:00.000","PCO-CERT","161531.75554481","259825.47484581001","No","RESIDENCIA DE ANGEL M SOTO","Privado","Rural","ANGEL SOTO ROSADO","72500","(18.3735065460205, -66.7973403930664)","18.373506546020501","-66.797340393066406"
"2014-296760-PCO-27096","Permiso Construccion Cert.","2014-09-25T13:32:00.000","2014","2014.09","269-000-010-08","Orocovis","Carr. 143, Km. 22.5, Sec. Divisoria, Ala De La Piedra, Orocovis","Ponce","Pre-aprobado","Adjudicado",,"PCO-CERT","191828.122808799","236195.539646939","Si","Carmen J. Laboy Torres","Privado","Rural","CARMEN J. LABOY TORRES ","97389","(18.1603450775146, -66.5105667114257)","18.160345077514599","-66.510566711425696"
"2014-296525-PCO-27095","Permiso Construccion Cert.","2014-09-25T12:34:00.000","2014","2014.09","127-061-105-09","Añasco","4403, 3.5 Int., Los Pinos, Humatas, Añasco","Aguadilla","Expedido","Adjudicado","2014-10-01T00:00:00.000","PCO-CERT","127202.00431156","254305.43106559","No","Residencia Manuel Ruiz, solar Remanente","Privado","Rural","MANUEL RUIZ VEGA","39880","(18.3227424621582, -67.1219940185546)","18.3227424621582","-67.121994018554602"
"2014-256954-PCO-27094","Permiso Construccion Cert.","2014-09-25T11:09:00.000","2014","2014.09","012-093-271-17","Arecibo","Ave. Coll Y Toste, ., Barrio Pueblo, Barrio Pueblo, Arecibo","Arecibo","Expedido","Adjudicado","2014-12-04T00:00:00.000","PCO-CERT","168432.16038124001","270379.986107659","No","Gimnasio Municipal de Arecibo","Público","Urbano","LUIS  CRUZ ","489598.38","(18.4689750671386, -66.7322082519531)","18.468975067138601","-66.732208251953097"
"2014-296244-PCO-27093","Permiso Construccion Cert.","2014-09-25T10:35:00.000","2014","2014.09","140-085-185-21","Naranjito","Carretera Pr-164, Lote E, Km. 11.0, Sector La Frontera, Lomas, Naranjito","Central","Expedido","Adjudicado","2014-12-08T00:00:00.000","PCO-CERT","215969.54747267","253441.271048269","No","Residencia (Lote E) Jailene M. Nieves Alicea","Privado","Rural","JAILENE NIEVES ALICEA","79993.97","(18.3161125183105, -66.2822723388671)","18.316112518310501","-66.282272338867102"
"2013-201649-PCO-27092","Permiso Construccion","2014-09-25T10:12:00.000","2014","2014.09","091-095-407-69","Río Grande","Carr 3  65 Infanteria Km 28.8 , La Victoria, Bo Carola , Zarzal, Río Grande","Central","Cancelado","Adjudicado","2014-11-17T00:00:00.000","PCO-CONV","268407.00203505001","260141.40236738001","No","THE BRAZAS CORRAL BY CHEF LUIS GUZMAN, INC.","Privado","Rural","LUIS GUZMAN CARRASCO","4000","(18.3756141662597, -65.786018371582)","18.375614166259702","-65.786018371582003"
"2014-296697-PCO-27091","Permiso Construccion Cert.","2014-09-25T10:11:00.000","2014","2014.09","230-000-003-56","Naguabo","Carr. 172, Km. 3.0, Sector Marzot, Mariana, Naguabo","Humacao","Expedido","Adjudicado","2014-10-07T00:00:00.000","PCO-CERT","276086.57596838899","245636.68270424","Si","Legalizaccion de vivienda","Privado","Urbano","GENARO GAROFALO ","22445","(18.2443084716796, -65.7138900756835)","18.244308471679599","-65.713890075683494"
"2014-296655-PCO-27090","Permiso Construccion","2014-09-25T09:43:00.000","2014","2014.09","030-015-335-25","Arecibo","1 Carreta #10, Building D, Galeria Pacifico, Tanamá, Arecibo","Arecibo","Denegado","Adjudicado","2014-10-30T00:00:00.000","PCO-CONV","169524.32399049","269734.016261229","No","Subway Galeria Pacifico","Privado","Urbano","RONALD RIVERA ","6000","(18.4631557464599, -66.7218627929687)","18.463155746459901","-66.721862792968693"
"2014-292810-PCO-27089","Permiso Construccion Cert.","2014-09-25T09:31:00.000","2014","2014.09","329-033-488-69","Yabucoa","Carr 909 , Km 5.4, Ortiz, Aguacate, Yabucoa","Humacao","Expedido","Adjudicado","2014-11-07T00:00:00.000","PCO-CERT","260951.48382178001","230999.697695129","No","Instalacion deTrailer para residencia tipo estudio","Privado","Rural","LUIS RODRIGUEZ SOTO","10330","(18.112548828125, -65.857437133789)","18.112548828125","-65.857437133789006"
"2014-296178-PCO-27088","Permiso Construccion Cert.","2014-09-25T09:28:00.000","2014","2014.09","112-018-292-16","Toa Alta","Calle 2 , Lote #162, Urb. Ciudad Jardin Ii, Piñas, Toa Alta","Central","Expedido","Adjudicado","2014-10-27T00:00:00.000","PCO-CERT","224155.178045429","259276.10429553001","No","Remodelacion y ampliacion residencia ","Privado","Urbano","JONATHAN RODRIGUEZ SANTANA","27650","(18.3687515258789, -66.2047729492187)","18.368751525878899","-66.204772949218693"
"2014-296735-PCO-27087","Permiso Construccion Cert.","2014-09-25T06:42:00.000","2014","2014.09","405-083-327-06","Lajas","Calle Nueva, Parcela 301, Comunidad Rural La Parguera, Parguera, Lajas","Aguadilla","Cancelado","Adjudicado","2015-01-11T00:00:00.000","PCO-CERT","135332.76004788","215558.16607737","No","Construccion 3 Apartamentos Sra. Fritzie Rosado","Privado","Rural","FRITZIE ROSADO ","40000","(17.9729270935058, -67.0438537597656)","17.972927093505799","-67.043853759765597"
"2014-271950-PCO-27075","Permiso Construccion Cert.","2014-09-24T19:07:00.000","2014","2014.09","405-074-013-12","Lajas","Calle 8, # 174, Parguera, Parguera, Lajas","Aguadilla","Expedido","Adjudicado","2015-04-27T00:00:00.000","PCO-CERT","135456.17765971","215675.03278541","No","Hangar-Residencia Sr. Irizarry","Privado","Rural","PABLO IRIZARRY ","27600","(17.9739875793457, -67.0426940917968)","17.9739875793457","-67.042694091796804"
"2014-296708-PCO-27074","Permiso Construccion Cert.","2014-09-24T18:00:00.000","2014","2014.09","056-020-634-01","Vega Baja","Calle Flamboyan, Km, Parcelas Marquez, Algarrobo, Vega Baja","Arecibo","Expedido","Adjudicado","2014-10-06T00:00:00.000","PCO-CERT","199487.54138795901","266189.61346825899","Si","CONSTRUCCION DE CANCHA EN PARCELAS MARQUEZ","Público","Rural","MARCOS CRUZ MOLINA","122585","(18.4313507080078, -66.4381866455078)","18.431350708007798","-66.438186645507798"
"2014-278051-PCO-27072","Permiso Construccion Cert.","2014-09-24T16:54:00.000","2014","2014.09","279-066-264-01","Las Piedras","Lote  Num. Carr. Pr  -183, Km 18.0  Interior, Sector Los Ramirez, Montones, Las Piedras","Humacao","Expedido","Adjudicado","2014-10-10T00:00:00.000","PCO-CERT","256124.796896919","236644.02713281001","No","CONSTRUCCION VIVIENDA JUAN ROMAN SANTANA","Privado","Urbano","JUAN SANTANA CANTRES","37700","(18.1636772155761, -65.9028854370117)","18.163677215576101","-65.902885437011705"
"2014-296465-PCO-27071","Permiso Construccion Cert.","2014-09-24T16:10:00.000","2014","2014.09","358-088-440-01","Lajas","Carr. 322, Km 3.5, Cancha Lajas , Lajas Arriba, Lajas","Aguadilla","Cancelado","Adjudicado","2015-10-18T00:00:00.000","PCO-CERT","138749.50832048","222443.11365725001","No","Mejoras y Techado Cancha Lajas Arriba","Público","Rural","MARCOS IRIZARRY ","250000","(18.0352325439453, -67.0118026733398)","18.035232543945298","-67.011802673339801"
"2014-287749-PCO-27070","Permiso Construccion Cert.","2014-09-24T16:06:00.000","2014","2014.09","036-000-007-05","Vega Baja","Carr. 689, Km. 1.9 Bo. Carmelitas, Pfizer Vega Baja, Ceiba, Vega Baja","Arecibo","Expedido","Adjudicado","2014-10-10T00:00:00.000","PCO-CERT","208778.18316242","268275.924872089","No","Material Feed IBC Discharge Stations Improvements","Privado","Rural","RICHARD FREYTES ","364155","(18.4501800537109, -66.3502349853515)","18.450180053710898","-66.350234985351506"
"2014-294589-PCO-27069","Permiso Construccion Cert.","2014-09-24T15:33:00.000","2014","2014.09","096-040-332-04","Aguada","441, 0.3 Int., Bo. Piedras Blancas, Piedras Blancas, Aguada","Aguadilla","Expedido","Adjudicado","2015-09-25T00:00:00.000","PCO-CERT","120273.03779895901","258801.51149291001","No","William Santiago--Permiso de Construcción","Privado","Urbano","WILLIAM SANTIAGO ","40000","(18.3631172180175, -67.1877136230468)","18.3631172180175","-67.187713623046804"
"2014-296707-PCO-27068","Permiso Construccion Cert.","2014-09-24T14:38:00.000","2014","2014.09","278-000-002-01","San Lorenzo","Carr 788, Km. 1.6, Parcela # 32, Quemados, San Lorenzo","Humacao","Expedido","Adjudicado","2015-02-05T00:00:00.000","PCO-CERT","247430.65249782","238656.341770339","No","Marquesina ","Privado","Rural","ANA  ALVAREZ  ","7000","(18.1820678710937, -65.985008239746)","18.1820678710937","-65.985008239745994"
