"numero_de_contrato","entidad","contratista","cuantia","fecha_de_otorgamiento","vigente_desde","vigente_hasta","vigencia_en_meses","tipo_de_servicio","categoria_de_servicio","estatus","funcionario_firmante","otorgado_en_pr","otorgado_en","esta_rescindido","es_privatizacion"
"(4022) 2014-000246-A","Municipio de Coamo","HEIDY GONZALEZ SANTIAGO","300","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2013-12-31T00:00:00.000","3.02","SERVICIOS PERSONALES NO PROFESIONALES","SERVICIOS PERSONALES NO PROFESIONALES","Aceptado","JUAN CARLOS GARCIA PADILLA, ALCALDE","true","COAMO","false",
"(4023) 2014-000175","Municipio de Comerío","MATOS CRUZ MANUEL","70","2013-09-30T00:00:00.000","2013-09-30T00:00:00.000","2013-09-30T00:00:00.000","0.03","OFRECER EQUIPO EN ALQUILER","COMPRA, VENTA Y ALQUILER DE EQUIPO, VEHICULOS Y OTROS","Aceptado","JOSE A. SANTIAGO RIVERA, ALCALDE","true","COMERÍO","false",
"(4034) 2014-000172","Municipio de Hatillo","CUERPO DE VOLUNTARIOS DE SERVICIOS MEDICOS DE EMER","54000","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2013-12-31T00:00:00.000","3.02","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Aceptado","JOSE A. RODRIGUEZ CRUZ, ALCALDE","true","HATILLO","false",
"(4034) 2014-000173","Municipio de Hatillo","UNDER COVER INVESTIGATION INC.","2766.75","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2013-10-31T00:00:00.000","1.02","SERVICIO DE EMPLEO TEMPORERO","SERVICIOS PROFESIONALES","Aceptado","JOSE A. RODRIGUEZ CRUZ, ALCALDE","true","HATILLO","false","true"
"(1201) 2014-AF0198","Departamento de Educación de Puerto Rico","Houghton Mifflin Hardcourt Publishing Company","2646530","2013-09-30T00:00:00.000","2013-09-30T00:00:00.000","2014-06-30T00:00:00.000","9.01","SERVICIOS DE CONSULTORIA ADMINISTRATIVA","SERVICIOS DE CONSULTORIA","Aceptado","RAFAEL ROMAN MELENDEZ, SECRETARIO DE EDUCACION","true","SAN JUAN","false",
"(1437) 2014-000046","Oficina del Gobernador","ZAYAS MORAZZANI & CO","63300","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-06-30T00:00:00.000","8.98","SERVICIOS DE CONTABILIDAD Y/O AUDITORIA","SERVICIOS PROFESIONALES","Aceptado","HAROLD GONZALEZ ROSADO, ADMINISTRADOR","true","SAN JUAN","false",
"(1437) 2014-000055","Oficina del Gobernador","PROFESSIONAL ENGINEERIG CONCEPTS, INC.","20000","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-06-30T00:00:00.000","8.98","SERVICIOS MISCELANEOS NO PERSONALES","SERVICIOS MISCELÁNEOS NO PERSONALES","Aceptado","HAROLD GONZALEZ ROSADO, ADMINISTRADOR","true","SAN JUAN","false",
"(1528) 2014-000005-C","Comisión de Desarrollo Cooperativo de Puerto Rico","Karina Rodríguez Ortiz","10062","2013-09-30T00:00:00.000","2013-09-30T00:00:00.000","2013-10-31T00:00:00.000","1.05","SERVICIO DE ADIESTRAMIENTO U ORIENTACION","SERVICIOS DE ADIESTRAMIENTO U ORIENTACION","Aceptado","Hom. Sergio Ortiz Quiñones, Comisionado de Desarrollo Cooperativo","true","ISABELA","false",
"(1405) 2013-001442-C","Departamento de Recreación y Deportes","CATS CONSTRUCTION, INC.","0","2013-09-30T00:00:00.000","2013-09-30T00:00:00.000","2013-10-31T00:00:00.000","1.05","CONSTRUCCION Y REPARACION DE ESTRUCTURAS","CONSTRUCCION Y REPARACION DE ESTRUCTURAS","Aceptado","RAMON E. ORTA RODRIGUEZ, SECRETARIO","true","SAN JUAN","false",
"(1422) 2014-000010","Guardia Nacional de Puerto Rico","JGM ARCHITECTS GROUP, PSC","79200","2013-09-30T00:00:00.000","2013-10-07T00:00:00.000","2014-03-31T00:00:00.000","5.79","SERVICIOS TECNICOS","SERVICIOS TÉCNICOS","Aceptado","Juan J. Medina-Lamela, Ayudante General","true","SAN JUAN","false",
"(4002) 2014-000051-A","Municipio de Aguada","XEROX CORPORATION/WILLIAMS MARLENE E.","500","2013-09-30T00:00:00.000","2013-09-01T00:00:00.000","2014-06-30T00:00:00.000","9.96","SERVICIOS TECNICOS","SERVICIOS TÉCNICOS","Aceptado","JESSIE CORTES RAMOS, ALCALDE","true","AGUADA","false",
"(2245) 2013-950346-A","Administración de Servicios de Salud Mental y  Contra la Adicción","LYDIA MARTINEZ VAZQUEZ","14400","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Creado","Salvador Santiago Negron, PhD,MPH,ABAP, Administrador","true","BAYAMÓN","false",
"(2245) 2013-950358-B","Administración de Servicios de Salud Mental y  Contra la Adicción","JAQUELINE SAAVEDRA BRACERO","70200","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Creado","Salvador Santiago Negron, PhD,MPH,ABAP, Administrador","true","BAYAMÓN","false",
"(2245) 2013-950362-A","Administración de Servicios de Salud Mental y  Contra la Adicción","EURIDICE CRUZ CEDEÑO","72000","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Creado","Salvador Santiago Negron, PhD,MPH,ABAP, Administrador","true","BAYAMÓN","false",
"(2245) 2013-950386-A","Administración de Servicios de Salud Mental y  Contra la Adicción","GLADYS YAMIRA DE LEON PAGAN","48000","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Creado","Salvador Santiago Negron, PhD,MPH,ABAP, Administrador","true","BAYAMÓN","false",
"(2245) 2013-950399-A","Administración de Servicios de Salud Mental y  Contra la Adicción","ARELYS CLASS RODRIGUEZ","39000","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Creado","Salvador Santiago Negron, PhD,MPH,ABAP, Administrador","true","BAYAMÓN","false",
"(2245) 2013-950412-A","Administración de Servicios de Salud Mental y  Contra la Adicción","LUISA DOÑÉ NAVARRO","16200","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2013-12-31T00:00:00.000","3.02","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Creado","Salvador Santiago Negron, PhD,MPH,ABAP, Administrador","true","BAYAMÓN","false",
"(2245) 2013-950418-A","Administración de Servicios de Salud Mental y  Contra la Adicción","FELICITA DE JESUS MARTINEZ","62400","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Creado","Salvador Santiago Negron, PhD,MPH,ABAP, Administrador","true","BAYAMÓN","false",
"(2245) 2013-950421-A","Administración de Servicios de Salud Mental y  Contra la Adicción","NERVIS GONZALEZ AYAL","70200","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Creado","Salvador Santiago Negron, PhD,MPH,ABAP, Administrador","true","BAYAMÓN","false",
"(2245) 2013-950425-A","Administración de Servicios de Salud Mental y  Contra la Adicción","MARIGLORY ROSA VALDES","38400","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Creado","Salvador Santiago Negron, PhD,MPH,ABAP, Administrador","true","BAYAMÓN","false",
"(2245) 2013-950435-A","Administración de Servicios de Salud Mental y  Contra la Adicción","AIDA S. CARDONA TORRES","57600","2013-09-30T00:00:00.000","2003-10-01T00:00:00.000","2014-09-30T00:00:00.000","132.1","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Creado","Salvador Santiago Negron, PhD,MPH,ABAP, Administrador","true","BAYAMÓN","false",
"(2245) 2013-950445-A","Administración de Servicios de Salud Mental y  Contra la Adicción","LOPEZ CASTRO LUIS","64800","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Creado","Salvador Santiago Negron, PhD,MPH,ABAP, Administrador","true","BAYAMÓN","false",
"(2245) 2013-950449-A","Administración de Servicios de Salud Mental y  Contra la Adicción","FLAVIA E. CASTRO GONZALEZ","31200","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIOS PERSONALES NO PROFESIONALES","SERVICIOS PERSONALES NO PROFESIONALES","Creado","Salvador Santiago Negron, PhD,MPH,ABAP, Administrador","true","BAYAMÓN","false",
"(2245) 2013-950452-A","Administración de Servicios de Salud Mental y  Contra la Adicción","CARMEN SOCORRO LASSUS VAZQUEZ","48000","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Creado","Salvador Santiago Negron, PhD,MPH,ABAP, Administrador","true","BAYAMÓN","false",
"(2245) 2013-950454-A","Administración de Servicios de Salud Mental y  Contra la Adicción","MARISOL MARTINEZ MEDINA","64800","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Creado","Salvador Santiago Negron, PhD,MPH,ABAP, Administrador","true","BAYAMÓN","false",
"(2245) 2013-950456-A","Administración de Servicios de Salud Mental y  Contra la Adicción","ANA MARGARITASOTO BERRIOS","38400","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Creado","Salvador Santiago Negron, PhD,MPH,ABAP, Administrador","true","BAYAMÓN","false",
"(2245) 2013-950463-A","Administración de Servicios de Salud Mental y  Contra la Adicción","MIGDA ROMAN RUIZ","38400","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Creado","Salvador Santiago Negron, PhD,MPH,ABAP, Administrador","true","BAYAMÓN","false",
"(2245) 2013-950464-A","Administración de Servicios de Salud Mental y  Contra la Adicción","IRSA RODRIGUEZ CRUZ","36000","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Creado","Salvador Santiago Negron, PhD,MPH,ABAP, Administrador","true","BAYAMÓN","false",
"(2245) 2013-950468-A","Administración de Servicios de Salud Mental y  Contra la Adicción","ALEJANDRO RUIZ ACEVEDO","24000","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Creado","Salvador Santiago Negron, PhD,MPH,ABAP, Administrador","true","BAYAMÓN","false",
"(2245) 2013-950469-A","Administración de Servicios de Salud Mental y  Contra la Adicción","MARIANELA RODRIGUEZ QUIÑONEZ","34500","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Creado","Salvador Santiago Negron, PhD,MPH,ABAP, Administrador","true","BAYAMÓN","false",
"(2245) 2013-950474-A","Administración de Servicios de Salud Mental y  Contra la Adicción","JUAN ROLON SANTIAGO","43200","2013-09-30T00:00:00.000","2003-10-01T00:00:00.000","2014-09-30T00:00:00.000","132.1","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Creado","Salvador Santiago Negron, PhD,MPH,ABAP, Administrador","true","BAYAMÓN","false",
"(2245) 2013-950487-A","Administración de Servicios de Salud Mental y  Contra la Adicción","CARLOS A. CUADRADO","21600","2013-09-30T00:00:00.000","2003-10-01T00:00:00.000","2014-09-30T00:00:00.000","132.1","SERVICIOS PERSONALES NO PROFESIONALES","SERVICIOS PERSONALES NO PROFESIONALES","Creado","Salvador Santiago Negron, PhD,MPH,ABAP, Administrador","true","BAYAMÓN","false",
"(2245) 2013-950488-A","Administración de Servicios de Salud Mental y  Contra la Adicción","MARCOS GARCIA DIAZ","48300","2013-09-30T00:00:00.000","2003-10-01T00:00:00.000","2014-09-30T00:00:00.000","132.1","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Creado","Salvador Santiago Negron, PhD,MPH,ABAP, Administrador","true","BAYAMÓN","false",
"(2245) 2013-950489-A","Administración de Servicios de Salud Mental y  Contra la Adicción","CARMEN CHICO FUERTES","39600","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Creado","Salvador Santiago Negron, PhD,MPH,ABAP, Administrador","true","BAYAMÓN","false",
"(2245) 2013-950502-A","Administración de Servicios de Salud Mental y  Contra la Adicción","JARI MORENO SANCHEZ","50400","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Creado","Salvador Santiago Negron, PhD,MPH,ABAP, Administrador","true","BAYAMÓN","false",
"(2245) 2013-950503-A","Administración de Servicios de Salud Mental y  Contra la Adicción","JOSE A. LOPEZ SANTIAGO","28800","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Creado","Salvador Santiago Negron, PhD,MPH,ABAP, Administrador","true","BAYAMÓN","false",
"(2245) 2013-950510-A","Administración de Servicios de Salud Mental y  Contra la Adicción","VICTOR ALBERT TORAÑO GONZALEZ","126000","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Creado","Salvador Santiago Negron, PhD,MPH,ABAP, Administrador","true","BAYAMÓN","false",
"(2245) 2013-950531-A","Administración de Servicios de Salud Mental y  Contra la Adicción","MIGUE  A.  CORREA  RODRIGUEZ","70200","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Creado","Salvador Santiago Negron, PhD,MPH,ABAP, Administrador","true","BAYAMÓN","false",
"(2245) 2013-950535-A","Administración de Servicios de Salud Mental y  Contra la Adicción","RAFAEL MONSERRATE","38400","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Creado","Salvador Santiago Negron, PhD,MPH,ABAP, Administrador","true","BAYAMÓN","false",
"(2245) 2013-950541-A","Administración de Servicios de Salud Mental y  Contra la Adicción","WALESKA OQUENDO TIRADO","28800","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Creado","Salvador Santiago Negron, PhD,MPH,ABAP, Administrador","true","BAYAMÓN","false",
"(2245) 2013-950548-A","Administración de Servicios de Salud Mental y  Contra la Adicción","MARVILIZ AVILA RODRIGUEZ","28800","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Creado","Salvador Santiago Negron, PhD,MPH,ABAP, Administrador","true","BAYAMÓN","false",
"(1422) 2014-000157","Guardia Nacional de Puerto Rico","SM Electrical Constractors, S.E.","158530","2013-09-30T00:00:00.000","2014-01-07T00:00:00.000","2014-09-04T00:00:00.000","7.92","CONSTRUCCION Y REPARACION DE ESTRUCTURAS","CONSTRUCCION Y REPARACION DE ESTRUCTURAS","Aceptado","Juan J. Medina-Lamela, Ayudante General","true","SAN JUAN","false",
"(4075) 2013-000095-A","Municipio de Vieques","PÉREZ PÉREZ, LUIS R.","1022","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2013-12-31T00:00:00.000","3.02","SERVICIOS MISCELANEOS NO PERSONALES","SERVICIOS MISCELÁNEOS NO PERSONALES","Aceptado","VICTOR M EMERIC CATARINEAU, ALCALDE","true","VIEQUES","false",
"(4071) 2014-000230","Municipio de Trujillo Alto","TIMOTEO ANDINO COTTO","180","2013-09-30T00:00:00.000","2013-09-30T00:00:00.000","2019-09-30T00:00:00.000","72.07","OFRECER INMUEBLE EN ALQUILER","COMPRA, VENTA Y/O ALQUILER DE INMUEBLES","Aceptado","HECTOR MANUEL RIVERA GARCIA, ADMINISTRADOR DEL CEMENTERIO MUNICIPAL","true","TRUJILLO ALTO","false",
"(4071) 2014-000231","Municipio de Trujillo Alto","GUSTAVO MIRAY NEGRON","120","2013-09-30T00:00:00.000","2013-09-30T00:00:00.000","2019-09-30T00:00:00.000","72.07","OFRECER INMUEBLE EN ALQUILER","COMPRA, VENTA Y/O ALQUILER DE INMUEBLES","Aceptado","HECTOR MANUEL RIVERA GARCIA, ADMINISTRADOR DEL CEMENTERIO MUNICIPAL","true","TRUJILLO ALTO","false",
"(4071) 2014-000232","Municipio de Trujillo Alto","HELEN REYES BATISTA","240","2013-09-30T00:00:00.000","2013-09-30T00:00:00.000","2019-09-30T00:00:00.000","72.07","OFRECER INMUEBLE EN ALQUILER","COMPRA, VENTA Y/O ALQUILER DE INMUEBLES","Aceptado","HECTOR MANUEL RIVERA GARCIA, ADMINISTRADOR DEL CEMENTERIO MUNICIPAL","true","TRUJILLO ALTO","false",
"(4071) 2014-000233","Municipio de Trujillo Alto","FRANCISCO BATISTA COTTO","180","2013-09-30T00:00:00.000","2013-09-30T00:00:00.000","2019-09-30T00:00:00.000","72.07","OFRECER INMUEBLE EN ALQUILER","COMPRA, VENTA Y/O ALQUILER DE INMUEBLES","Aceptado","HECTOR MANUEL RIVERA GARCIA, ADMINISTRADOR DEL CEMENTERIO MUNICIPAL","true","TRUJILLO ALTO","false",
"(4064) 2014-000232-A","Municipio de San Germán","EUROBUNGY","0","2013-09-30T00:00:00.000","2013-09-13T00:00:00.000","2014-02-12T00:00:00.000","5.03","COMPRA DE EQUIPO Y VEHICULOS","COMPRA, VENTA Y ALQUILER DE EQUIPO, VEHICULOS Y OTROS","Aceptado","ISIDRO NEGRÓN IRIZARRY, ALCALDE","true","SAN GERMÁN","false",
"(2254) 2011-000187-C","Administración de Rehabilitación Vocacional","COMFORT SYSTEMS USA P.R., INC.","47400","2013-09-30T00:00:00.000","2011-03-14T00:00:00.000","2014-09-30T00:00:00.000","42.64","SERVICIOS MISCELANEOS NO PERSONALES","SERVICIOS MISCELÁNEOS NO PERSONALES","Aceptado","Lcdo. Iván A. Clemente Delgado, Administrador Interino","true","SAN JUAN","false",
"(2254) 2013-000017-B","Administración de Rehabilitación Vocacional","SM Electrical Constractors, S.E.","0","2013-09-30T00:00:00.000","2012-09-26T00:00:00.000","2013-12-31T00:00:00.000","15.19","SERVICIOS TECNICOS","SERVICIOS TÉCNICOS","Aceptado","Lcdo. Iván A. Clemente Delgado, Administrador Interino","true","SAN JUAN","false",
"(2254) 2013-000083-A","Administración de Rehabilitación Vocacional","THE PLACE TO LIVE, CORP.","15000","2013-09-30T00:00:00.000","2012-12-01T00:00:00.000","2014-09-30T00:00:00.000","21.99","SERVICIOS MISCELANEOS NO PERSONALES","SERVICIOS MISCELÁNEOS NO PERSONALES","Aceptado","Lcdo. Iván A. Clemente Delgado, Administrador Interino","true","SAN JUAN","false",
"(2254) 2014-000023","Administración de Rehabilitación Vocacional","LUCIA IRIZARRY SANCHEZ","28800","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Aceptado","Lcdo. Iván A. Clemente Delgado, Administrador Interino","true","SAN JUAN","false",
"(2254) 2014-000026","Administración de Rehabilitación Vocacional","DR. LUIS EDGARDO PADILLA ZAPATA","57600","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Aceptado","Lcdo. Iván A. Clemente Delgado, Administrador Interino","true","SAN JUAN","false",
"(2254) 2014-000027","Administración de Rehabilitación Vocacional","MARÍA M. ACEVEDO CORREA","28800","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Aceptado","Lcdo. Iván A. Clemente Delgado, Administrador Interino","true","SAN JUAN","false",
"(2254) 2014-000028","Administración de Rehabilitación Vocacional","Maria R. Crespo Lugo","48000","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Aceptado","Lcdo. Iván A. Clemente Delgado, Administrador Interino","true","SAN JUAN","false",
"(2254) 2014-000029","Administración de Rehabilitación Vocacional","GONZALEZ GONZALEZ GLORIA E","36000","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Aceptado","Lcdo. Iván A. Clemente Delgado, Administrador Interino","true","SAN JUAN","false",
"(2235) 2012-DS0741-C","Departamento de Salud","BANCO POPULAR DE PUERTO RICO","1800000","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-04-30T00:00:00.000","6.97","SERVICIOS MISCELANEOS NO PERSONALES","SERVICIOS MISCELÁNEOS NO PERSONALES","Aceptado","ANA C RIUS ARMENDARIZ, SECRETARIA SALUD INTERINA","true","SAN JUAN","false",
"(2245) 2013-950558-A","Administración de Servicios de Salud Mental y  Contra la Adicción","DENISSE RIVERA RODRIGUEZ","24300","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Creado","Salvador Santiago Negron, PhD,MPH,ABAP, Administrador","true","BAYAMÓN","false",
"(2245) 2013-950559-A","Administración de Servicios de Salud Mental y  Contra la Adicción","BETZAIDA PEREZ LOPEZ","52500","2013-09-30T00:00:00.000","2003-10-01T00:00:00.000","2014-09-30T00:00:00.000","132.1","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Creado","Salvador Santiago Negron, PhD,MPH,ABAP, Administrador","true","BAYAMÓN","false",
"(2245) 2013-950560-A","Administración de Servicios de Salud Mental y  Contra la Adicción","WANDALIZ RODRIGUEZ GUZMAN","28800","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Creado","Salvador Santiago Negron, PhD,MPH,ABAP, Administrador","true","BAYAMÓN","false",
"(2245) 2013-950561-A","Administración de Servicios de Salud Mental y  Contra la Adicción","MARIA DE L. GONZALEZ BOSQUES","70200","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Creado","Salvador Santiago Negron, PhD,MPH,ABAP, Administrador","true","BAYAMÓN","false",
"(2245) 2013-950583-A","Administración de Servicios de Salud Mental y  Contra la Adicción","VICTOR GONZALEZ RIVERA","38400","2013-09-30T00:00:00.000","2003-10-01T00:00:00.000","2014-09-30T00:00:00.000","132.1","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Creado","Salvador Santiago Negron, PhD,MPH,ABAP, Administrador","true","BAYAMÓN","false",
